filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20240614_164547_jpg.rf.cb382e93997738ced6e1d445f1f66bfc.jpg,640,640,level 2,207,159,446,640
images_jpeg.rf.e4b3d95d405545b6a38cf43cfc493c75.jpg,640,640,level 1,43,355,640,635
IMG_20240610_211004_jpg.rf.5334a49e1a40944c0016adb69ebb8893.jpg,640,640,level 1,176,238,582,511
WhatsApp-Image-2024-06-04-at-16-50-25_2ab8589f_jpg.rf.480f00b2ae079cace4d10c14d9bdc22a.jpg,640,640,level 4,208,193,640,639
air-keruh-Ilustrasi_jpg.rf.72a0ea44a6f27387d7bc50d39a7d4c82.jpg,640,640,level 4,279,285,479,555
air-ember-mandi-freepik_1693967999_webp.rf.dc0fd512756fc2e04a0448d3b006cb0c.jpg,640,640,level 2,216,291,537,452
z8srcykzu7c71_webp.rf.3efa99efcc13eb5c80a5f5154d30d6a6.jpg,640,640,level 3,38,214,640,430
i_mp4-0005_jpg.rf.4f9a1a33f88c9d4522496e8df682bbd7.jpg,640,640,level 3,0,440,354,622
air-bersih-dan-air-kotor-1-_jpg.rf.fc1facde1ef25e3088b8c1a663f9d176.jpg,640,640,level 3,152,196,271,455
air-bersih-dan-air-kotor-1-_jpg.rf.fc1facde1ef25e3088b8c1a663f9d176.jpg,640,640,level 1,366,195,486,464
images-3-_jpeg.rf.70fe528219c202b7e9ba0d44a5fac51e.jpg,640,640,level 4,140,198,312,483
images-3-_jpeg.rf.70fe528219c202b7e9ba0d44a5fac51e.jpg,640,640,level 1,360,208,510,476
hq720_jpg.rf.4bb698e488f2ce25642c8452dcecacc8.jpg,640,640,level 2,73,125,640,568
IMG_20240610_211509_jpg.rf.d3c6434ace73211113220699e7ffd6fd.jpg,640,640,level 1,191,271,640,626
images-17-_jpeg.rf.0200779340df8d8cac44163cf3218e9d.jpg,640,640,level 3,249,142,448,639
IMG_20240610_211229_jpg.rf.9830d0cb1a6d7e1b5a86c4fc84dcf821.jpg,640,640,level 1,23,90,615,632
a_mp4-0007_jpg.rf.acb900569f86c3d47d2d3676b0e91582.jpg,640,640,level 3,53,136,563,481
Direction-Island-HR-4-of-18_webp.rf.950d67487fbc547408199364b092cd9f.jpg,640,640,level 1,67,419,487,631
Kolam-ikan-teras-Rumah-shorts-short_mp4-0003_jpg.rf.b487c936f177c3aa69f8bab0c09e30b1.jpg,640,640,level 3,8,7,640,396
Paragraph-2-_Murky-or-cloudy-water-cloudy-pond-water-how-to-fix-algae-control-pond-plant-removal-dirty-pond-water-scaled_jpg.rf.59d4f55c977304b68cb09acb7613e8c5.jpg,640,640,level 3,44,137,626,505
images-20-_jpeg.rf.fa140245d84fee3c06b12db1f5404362.jpg,640,640,level 3,57,133,636,475
a_mp4-0008_jpg.rf.2a51a32973ca2cbb73247f3ac1c48bf6.jpg,640,640,level 3,30,129,640,594
a_mp4-0011_jpg.rf.b47f7524973d35fb7b4742debea602e4.jpg,640,640,level 3,20,100,610,640
IMG_20240610_211208_jpg.rf.a65a4de2128d3cdfa3cffbb9e611debb.jpg,640,640,level 1,83,171,614,591
IMG_20240614_164545_jpg.rf.1b7de8592ded9d092e4bf2502ef0142b.jpg,640,640,level 1,244,219,461,640
th_jpg.rf.4b72afdb0617adb0df8c54760b4302a5.jpg,640,640,level 4,46,266,571,590
WhatsApp-Image-2020-10-19-at-14-51-43-768x1024_jpeg.rf.66582826ecf3d284a257511f2f96ca6d.jpg,640,640,level 2,179,231,435,578
E0364pQXMAEk6Ey_jpg.rf.70dc7004063ca9554f1fdd11022d6bf0.jpg,640,640,level 3,34,73,245,640
E0364pQXMAEk6Ey_jpg.rf.70dc7004063ca9554f1fdd11022d6bf0.jpg,640,640,level 3,283,25,492,636
1664587112824_jpeg.rf.37e6a05358051cd67a3cb98b7fbb1939.jpg,640,640,level 3,83,254,327,440
1664587112824_jpeg.rf.37e6a05358051cd67a3cb98b7fbb1939.jpg,640,640,level 2,343,254,636,428
a_mp4-0002_jpg.rf.f3bff36c85e4c9170515631cf1962ffb.jpg,640,640,level 3,86,85,632,556
IMG_20240614_164549_jpg.rf.cbd50c9bd614fef405d9cdaee0d358fa.jpg,640,640,level 2,154,86,523,636
1611574Keruhp_jpeg.rf.3d6ed86552117deed0c0a7d7ed484f1a.jpg,640,640,level 4,106,291,559,565
suggested-x0loZSb98vQYMdvVB1Nj_jpg.rf.45e088597892cf4b8e673b9b130a4dc7.jpg,640,640,level 4,0,343,640,640
IMG_20240614_164554_jpg.rf.7fe18285eb76854ee03f3d3ae2d4a2a5.jpg,640,640,level 2,265,153,497,640
i_mp4-0008_jpg.rf.8ba5d508bcbe9ed9a147237849274738.jpg,640,640,level 3,7,422,367,610
VID_20240614_164628_mp4-0009_jpg.rf.d302431fa29e5f2b30acdfd059e82e2b.jpg,640,640,level 2,152,99,507,563
suggested-I15UC5AeujvQ9HtXoxKh_jpg.rf.d4fcbc4fe54fadf4c8391eaf0066f573.jpg,640,640,level 2,51,223,640,625
air-keruh3_png.rf.297f8e91322a88676685c950c0fb4046.jpg,640,640,level 3,237,89,404,525
perbandigan-air-baku-dan-filtrasi_jpg.rf.a81c0164ae2be3af6750290ae56bac9c.jpg,640,640,level 1,83,299,329,562
perbandigan-air-baku-dan-filtrasi_jpg.rf.a81c0164ae2be3af6750290ae56bac9c.jpg,640,640,level 3,372,342,595,597
suggested-aNjoiM31q3dIYlwdXMba_jpg.rf.3301687464e89715aaa3f9749e1931a5.jpg,640,640,level 4,11,303,640,551
main-qimg-d5a6a6eae14c00d184e6db87b5e24332-lq_jpeg.rf.b124b5259da5f63c8047b48a19ba0568.jpg,640,640,level 1,166,153,486,580
images-10-_jpeg.rf.b21841c625072778bf6cd53c78fa5018.jpg,640,640,level 3,423,156,584,523
images-10-_jpeg.rf.b21841c625072778bf6cd53c78fa5018.jpg,640,640,level 2,186,419,393,575
suggested-mcYvmoZOq0cZHrJffXKb_jpg.rf.d0dc9f619679ac264aed2a01940b46bb.jpg,640,640,level 4,0,365,640,640
Copy-of-1215898_720_jpg.rf.3e6917aee9c0069f5991c46865ac0a1b.jpg,640,640,level 2,303,330,509,640
suggested-2O6G1ZtzZRBY2tI80LqU_jpg.rf.5c69dd009f33185fd044cbe1f1aa16ab.jpg,640,640,level 1,295,394,639,625
images-2-_jpeg.rf.c3fb34f6abf42e0aac5633a34f9bffcd.jpg,640,640,level 2,117,239,608,624
20221004043254_jpg.rf.9b4edd4f92aba910a3af6c1371582c93.jpg,640,640,level 1,482,240,630,396
20221004043254_jpg.rf.9b4edd4f92aba910a3af6c1371582c93.jpg,640,640,level 4,277,244,426,502
Copy-of-img-20230907-053342-64f8fedfe2c0f971e66ce8e2_jpg.rf.d5db23afef8e333cc799554a2337637d.jpg,640,640,level 4,205,468,575,640
WhatsApp-Image-2021-01-20-at-11-10-39_jpeg.rf.a6694f95013164dc3153f5caa0c40fd1.jpg,640,640,level 4,26,426,153,620
Screenshot_100_png.rf.8721ed254341b03f3bdbcc560573c4d7.jpg,640,640,level 3,68,136,313,640
Screenshot_100_png.rf.8721ed254341b03f3bdbcc560573c4d7.jpg,640,640,level 2,373,79,637,593
suggested-ZTY1u9xsPSff0z47Qeqr_jpg.rf.2bb0fecf60e1b01cb3dea5a611cbeffd.jpg,640,640,level 4,4,119,170,602
IMG_20240610_211520_1_jpg.rf.53a53d67d69d559f691fe272999e57cc.jpg,640,640,level 1,106,268,613,573
suggested-XewWAACTGFdLoGgcEZOD_jpg.rf.ea8710465b3968ae7249dcd272ab81f7.jpg,640,640,level 4,6,319,640,640
suggested-ZPpa6sCdgrBJgR2vwhlK_jpg.rf.ff8a1ad37938ce81bb41af3fade8b9de.jpg,640,640,level 4,2,381,639,640
suggested-YmiXatIkfOclZVJUA5wY_jpg.rf.0079a27c8b9262012649679043d8ae78.jpg,640,640,level 2,21,263,640,566
VID_20240614_164506_mp4-0010_jpg.rf.d4ce8916249b734e4645640e579dc991.jpg,640,640,level 2,146,38,635,619
s_mp4-0005_jpg.rf.c343556b3904b985db18cf7093223902.jpg,640,640,level 2,13,185,640,448
suggested-2cS8leDgExRXX7oyKzRX_jpg.rf.c2d5f710ba86690a1e70088a687bb609.jpg,640,640,level 4,0,347,640,640
istock-824196350jpg-20220122014017_jpg.rf.8fd0b038826a381149b3b5c5fc16b0ea.jpg,640,640,level 1,40,152,618,433
FYC37YLFPWWWQGW_webp.rf.b18d76f1f8e4f228db92df6b64a4ab38.jpg,640,640,level 3,37,309,391,553
pam-kotor_20170920_083146_jpg.rf.8104d6484b8b57ad5c3600fe3fd5823c.jpg,640,640,level 4,43,162,335,535
pam-kotor_20170920_083146_jpg.rf.8104d6484b8b57ad5c3600fe3fd5823c.jpg,640,640,level 4,391,181,640,610
images-9-_jpeg.rf.8da13e24c898822bef46e9b6fafdbea5.jpg,640,640,level 4,194,251,442,585
a_mp4-0012_jpg.rf.d057f0ac6db3f64b48bce5c9dd340666.jpg,640,640,level 3,40,138,615,605
7ca25a34-40d5-481e-bba0-f503ca33825e__large_jpg.rf.d5771d7b57711933db788304f474ff18.jpg,640,640,level 1,91,446,639,640
WhatsApp-Image-2024-06-04-at-16-50-20_ffaf1390_jpg.rf.e0c3ab22a6057a65db066f62932b8ebb.jpg,640,640,level 4,149,158,487,640
WhatsApp-Video-2024-06-14-at-11_29_04_f10db6b3_mp4-0008_jpg.rf.ee07d9296b02df945f11990d35c70177.jpg,640,640,level 3,50,89,640,608
images-18-_jpeg.rf.e39a1990a9b2cce3a15301135b195347.jpg,640,640,level 4,80,285,189,479
images-18-_jpeg.rf.e39a1990a9b2cce3a15301135b195347.jpg,640,640,level 3,214,296,307,475
images-18-_jpeg.rf.e39a1990a9b2cce3a15301135b195347.jpg,640,640,level 2,324,296,419,458
images-18-_jpeg.rf.e39a1990a9b2cce3a15301135b195347.jpg,640,640,level 1,439,291,547,469
VID_20240614_164506_mp4-0011_jpg.rf.b2aafe5de8db5870906f929cf1440b04.jpg,640,640,level 2,89,95,606,431
suggested-Nj3kEm7hYBK7KL23H4HN_jpg.rf.6d3ae6490291a1adb3e8f975f3b1f8cc.jpg,640,640,level 1,36,439,624,611
86411787_RI-Rio-de-Janeiro-RJ-07012020Agua-do-Rio-de-Janeiro-esta-com-mau-cheiroJose-Air_jpg.rf.17005ac3b8d278826e0795a19b666d43.jpg,640,640,level 4,89,204,289,562
86411787_RI-Rio-de-Janeiro-RJ-07012020Agua-do-Rio-de-Janeiro-esta-com-mau-cheiroJose-Air_jpg.rf.17005ac3b8d278826e0795a19b666d43.jpg,640,640,level 1,364,171,562,568
suggested-Kv7i7fgx0k6Sf2ptNe4L_jpg.rf.5ee18883a783cf812a6ef90d6045054d.jpg,640,640,level 4,2,5,468,640
suggested-U0pdYkwczDGdNRO9JkZX_jpg.rf.60300f68930ada554b8dcf10ea87c12c.jpg,640,640,level 1,39,385,313,566
a_mp4-0002_jpg.rf.2ac525899b8d2600330a780ecdfd4c14.jpg,640,640,level 3,86,85,632,556
perbandigan-air-baku-dan-filtrasi_jpg.rf.825005f4cd5fd85687759f2bde8d89e4.jpg,640,640,level 1,83,299,329,562
perbandigan-air-baku-dan-filtrasi_jpg.rf.825005f4cd5fd85687759f2bde8d89e4.jpg,640,640,level 3,372,342,595,597
penyebab-tipes-1_webp.rf.ba9232791cf902749235904920e90f64.jpg,640,640,level 4,5,292,640,640
suggested-8UCKKgsYUJGkzjZyHaRN_jpg.rf.de4eec200c05a50e548968fd1bd8edfe.jpg,640,640,level 2,68,346,640,625
suggested-27HbjojrOD12ZJMYuya4_jpg.rf.1937745fa59f435352d3ccbd22f6249c.jpg,640,640,level 4,192,465,640,639
24866225558_jpeg.rf.c1752b7f333f2274110ab5a93a3cb11c.jpg,640,640,level 2,379,163,573,391
24866225558_jpeg.rf.c1752b7f333f2274110ab5a93a3cb11c.jpg,640,640,level 4,380,430,570,594
a_mp4-0008_jpg.rf.55f28a94b58a5e8009c800c020606f7c.jpg,640,640,level 3,30,129,640,594
air-bersih-dan-air-kotor-1-_jpg.rf.0eed9f99b0c6b1d3d4a2d072d8c6da06.jpg,640,640,level 3,152,196,271,455
air-bersih-dan-air-kotor-1-_jpg.rf.0eed9f99b0c6b1d3d4a2d072d8c6da06.jpg,640,640,level 1,366,195,486,464
VID_20240614_164151_mp4-0003_jpg.rf.3b54e54db43b3158e66f2f29a22a388b.jpg,640,640,level 4,132,197,555,407
meningkatkan-kualitas-air-kolam-gurame_jpg.rf.3fd113baea112b472d163b83a3bd5cfb.jpg,640,640,level 4,13,261,473,369
suggested-ibpTPGdbiNMAgv5FIvJJ_jpg.rf.512ad7b05f4e6035d2209ccf1222ede0.jpg,640,640,level 4,10,111,640,431
images-13-_jpeg.rf.5d64a112c862ae0d0d6f7debfef1e190.jpg,640,640,level 3,259,205,449,613
suggested-YEP8BYuP1lluFNPEZYU9_jpg.rf.5f8b37b1b4f8c65c8a37d05abffe0969.jpg,640,640,level 4,0,441,640,640
suggested-DfmhtRDNhGV21EvknsDI_jpg.rf.cdfbe77578d95dddcf035f7b701acd54.jpg,640,640,level 2,180,397,640,516
210120-BLOG_jpg.rf.d708af30007c0db17c0ecb1c7d84a76c.jpg,640,640,level 3,114,232,300,415
Kolam-ikan-teras-Rumah-shorts-short_mp4-0004_jpg.rf.e3b642dc9918f42bce3a4752470423ad.jpg,640,640,level 3,23,71,640,453
s_mp4-0003_jpg.rf.e7cef8912da38fb0e3e3fe4346940e90.jpg,640,640,level 2,23,188,632,401
Air-krruh-24099_jpg.rf.a0701d85dc2d4a9e63dc28993f09344f.jpg,640,640,level 3,34,78,586,616
air-paip-kotor_jpg.rf.4e31f557438fde986a168962e2dae7c4.jpg,640,640,level 3,238,156,463,467
air-keruh-Ilustrasi_jpg.rf.2cc3ce9f5a3d783c2f43d5172dea429e.jpg,640,640,level 4,279,285,479,555
th_jpg.rf.9fc85fa788d29d437c096f38cf4394fe.jpg,640,640,level 4,46,266,571,590
Copy-of-IMG_20240414_055153_jpg.rf.05386d72d2533e6d93cd37ed23acbcf3.jpg,640,640,level 2,8,284,627,444
IMG_20240610_211302_jpg.rf.b5abe2e99e0ffee17e76765d3c92a396.jpg,640,640,level 1,109,199,581,583
i_mp4-0000_jpg.rf.b6c091323450653fe4a4476f4238dee1.jpg,640,640,level 3,28,459,333,633
IMG_20240610_210925_jpg.rf.f378c1dc55fc0ff8c7e78747bedd8d66.jpg,640,640,level 1,166,271,485,548
images-10-_jpeg.rf.37e17c6541aa9253ca78472947803da2.jpg,640,640,level 3,423,156,584,523
images-10-_jpeg.rf.37e17c6541aa9253ca78472947803da2.jpg,640,640,level 2,186,419,393,575
VID_20240614_164628_mp4-0007_jpg.rf.164928ebe14c192671f42163ef5e1eaa.jpg,640,640,level 2,177,99,531,565
images-2-_jpeg.rf.2d2c769eac6cfb878a3b54ee546c4998.jpg,640,640,level 2,117,239,608,624
Copy-of-IMG20230111182821_jpg.rf.a24407fd40d41176a0c83bce315f625f.jpg,640,640,level 2,0,298,299,560
WhatsApp-Image-2024-06-04-at-16-50-25_2ab8589f_jpg.rf.67c749556d544f394eba7d4135416170.jpg,640,640,level 4,208,193,640,639
suggested-27HbjojrOD12ZJMYuya4_jpg.rf.ee5cfbb277dd3450fee266d7eb93de6f.jpg,640,640,level 4,192,465,640,639
suggested-mPnPknN27JZAw0f3pkkj_jpg.rf.002dd39e3ff88617679e37772d4e6525.jpg,640,640,level 1,70,350,640,541
VID_20240614_164628_mp4-0015_jpg.rf.2214a58781a8f1679e88bb59bbc27744.jpg,640,640,level 2,120,52,423,485
suggested-mcYvmoZOq0cZHrJffXKb_jpg.rf.aff2c00292dd3e3ad7a9d399b972bca7.jpg,640,640,level 4,0,365,640,640
images-18-_jpeg.rf.e8c6bf84943cc0d71b496e3db946ddc1.jpg,640,640,level 4,80,285,189,479
images-18-_jpeg.rf.e8c6bf84943cc0d71b496e3db946ddc1.jpg,640,640,level 3,214,296,307,475
images-18-_jpeg.rf.e8c6bf84943cc0d71b496e3db946ddc1.jpg,640,640,level 2,324,296,419,458
images-18-_jpeg.rf.e8c6bf84943cc0d71b496e3db946ddc1.jpg,640,640,level 1,439,291,547,469
Copy-of-1215898_720_jpg.rf.261b892bdf881cb77f118c6fe77250da.jpg,640,640,level 2,303,330,509,640
suggested-YmiXatIkfOclZVJUA5wY_jpg.rf.44ace589b2dbf7d75829251ff420acb2.jpg,640,640,level 2,21,263,640,566
my-pool-became-super-murky-all-of-the-sudden-its-been-v0-7yh8lh00namb1_webp.rf.a50007e06c1018acd24b86b79c53775a.jpg,640,640,level 3,31,192,640,587
suggested-z9qw5b6N192F2GVx1gth_jpg.rf.bd00a78058b2417566a710690432b986.jpg,640,640,level 4,5,103,640,640
Untitled-design-60_jpg_webp.rf.44e02b69338aa9795e000037cd2b6846.jpg,640,640,level 3,61,123,623,544
images-3-_jpeg.rf.807025868db8e93b7b232f8e4dbd69d3.jpg,640,640,level 1,335,279,611,525
suggested-EsCcxhMthLvYM0VtLcB4_jpg.rf.8aa4e00a87372e3733f9ad82eeb263c5.jpg,640,640,level 4,0,410,640,640
Untitled-design-60_jpg_webp.rf.1b12bf81b0f276b996fdae9cdc98c1c9.jpg,640,640,level 3,61,123,623,544
24866225558_jpeg.rf.0a071410312190e70ab290fe8cd4fcad.jpg,640,640,level 2,379,163,573,391
24866225558_jpeg.rf.0a071410312190e70ab290fe8cd4fcad.jpg,640,640,level 4,380,430,570,594
VID_20240614_164506_mp4-0010_jpg.rf.6eaf9eb41f0a11626e1d74e5a1f13c01.jpg,640,640,level 2,146,38,635,619
suggested-Sodw31DVtRdqQBxLPqY1_jpg.rf.0e41635d016c246b7ce1383cea5686a6.jpg,640,640,level 1,307,471,622,640
suggested-FQM76TwAEd4Fjaq3Snqn_jpg.rf.8d64352170b106e20f8647c1c2dbf20c.jpg,640,640,level 4,96,408,472,640
suggested-ZPpa6sCdgrBJgR2vwhlK_jpg.rf.e54fa0203987bc57625441156c5f5d85.jpg,640,640,level 4,2,381,639,640
IMG_20240614_164545_jpg.rf.9e3ba86eb80ec51ded23a25f6677a61b.jpg,640,640,level 1,244,219,461,640
Copy-of-gelombang-tinggi-di-pantai-kenjeran-surabaya-1_169_jpeg.rf.1594a8f0f44ef522a9d99273c651cd8e.jpg,640,640,level 4,0,356,640,640
Air-keruh-ed_jpg.rf.7370c80aa02edcdeb9cb7bc9bef2ac1a.jpg,640,640,level 4,84,288,187,473
Air-keruh-ed_jpg.rf.7370c80aa02edcdeb9cb7bc9bef2ac1a.jpg,640,640,level 3,203,296,298,488
Air-keruh-ed_jpg.rf.7370c80aa02edcdeb9cb7bc9bef2ac1a.jpg,640,640,level 2,326,295,424,462
Air-keruh-ed_jpg.rf.7370c80aa02edcdeb9cb7bc9bef2ac1a.jpg,640,640,level 1,445,292,553,456
VID_20240614_164628_mp4-0002_jpg.rf.f3ca4ca67747575576d3a72819ad6b93.jpg,640,640,level 2,175,73,513,539
86411787_RI-Rio-de-Janeiro-RJ-07012020Agua-do-Rio-de-Janeiro-esta-com-mau-cheiroJose-Air_jpg.rf.97c1ad970be28c56b9ede7fe3f967d73.jpg,640,640,level 4,89,204,289,562
86411787_RI-Rio-de-Janeiro-RJ-07012020Agua-do-Rio-de-Janeiro-esta-com-mau-cheiroJose-Air_jpg.rf.97c1ad970be28c56b9ede7fe3f967d73.jpg,640,640,level 1,364,171,562,568
images-20-_jpeg.rf.bb2662241fd6248505b41e10004a5f65.jpg,640,640,level 3,57,133,636,475
fdf27ec8e135ba287e91bd04df9aad02_jpeg.rf.85985119889a7a8dc2b63ceb34085c91.jpg,640,640,level 2,183,92,640,579
VID_20240614_164628_mp4-0007_jpg.rf.608bad947aab10534e738cac57a5c48d.jpg,640,640,level 2,177,99,531,565
VID_20240614_164506_mp4-0000_jpg.rf.0d6c491c8d18205bf0aa75106220cd92.jpg,640,640,level 2,164,77,559,640
1664587112824_jpeg.rf.b3665618cf227ea799d0696d6e97e1ff.jpg,640,640,level 3,83,254,327,440
1664587112824_jpeg.rf.b3665618cf227ea799d0696d6e97e1ff.jpg,640,640,level 2,343,254,636,428
suggested-hSZPxZ3Bhkm6xIXflwQf_jpg.rf.d671899335ab46457971673d74c591e3.jpg,640,640,level 4,1,399,640,640
WhatsApp-Image-2019-03-26-at-18-42-14_jpeg.rf.613ec46322b480ba5cefcbb47b848f0d.jpg,640,640,level 4,77,102,494,640
suggested-Kv7i7fgx0k6Sf2ptNe4L_jpg.rf.df0cc75f35436a1e7d5d8f5014e764c6.jpg,640,640,level 4,2,5,468,640
Copy-of-img-20230907-053342-64f8fedfe2c0f971e66ce8e2_jpg.rf.f50f8d70e62ff4743b0f923e8e9cb824.jpg,640,640,level 4,205,468,575,640
Kolam-ikan-teras-Rumah-shorts-short_mp4-0001_jpg.rf.17a95d550f50761b8c418fc9da7b64d1.jpg,640,640,level 3,30,273,640,538
VID_20240614_164628_mp4-0005_jpg.rf.8acb7c3d3cf71f1de313062e828f102c.jpg,640,640,level 2,177,119,538,582
VID_20240614_164506_mp4-0011_jpg.rf.84936c9e9b5fcd73db2e7b79df65ac60.jpg,640,640,level 2,89,95,606,431
images-6-_jpeg.rf.26167cd923e11bc4ce86e93889a14f90.jpg,640,640,level 3,102,33,452,640
images-3-_jpeg.rf.3c26f75d858a04170293d3a2178ea12f.jpg,640,640,level 1,335,279,611,525
suggested-EsCcxhMthLvYM0VtLcB4_jpg.rf.ce7287a0b7255d0f0022e3ee53b0b26e.jpg,640,640,level 4,0,410,640,640
maxresdefault-2-768x432-2x_webp.rf.e144f3f97a9b6fe891a7bca828ee03ce.jpg,640,640,level 1,80,148,305,541
maxresdefault-2-768x432-2x_webp.rf.e144f3f97a9b6fe891a7bca828ee03ce.jpg,640,640,level 4,386,108,544,543
IMG_20240610_211457_jpg.rf.6c36bd74c0954baeb639ef9c6b54736d.jpg,640,640,level 1,230,125,597,579
suggested-BUXk0I8ZeFbDg4uAJ52H_jpg.rf.e9748aa15a258f7e19997353f480d76b.jpg,640,640,level 4,171,325,633,539
suggested-hSZPxZ3Bhkm6xIXflwQf_jpg.rf.0d089a5140a53c112336db1f5e3f649e.jpg,640,640,level 4,1,399,640,640
Copy-of-028066600_1524024926-20180418-Selokan-Ikan-MER-AB1_webp.rf.7de3291da891450619fead343c8514e3.jpg,640,640,level 3,239,239,601,640
IMG_20240610_210951_jpg.rf.981e965d9009f2885cb044e8650f23df.jpg,640,640,level 1,104,153,546,573
Air-krruh-24099_jpg.rf.fc35c3e35b7e76c2bf21960d01880ad1.jpg,640,640,level 3,34,78,586,616
suggested-ekTBZOYnlCW0zccwp0OR_jpg.rf.98995d2c7662d28cc4e9b7fecbda624f.jpg,640,640,level 4,130,397,561,640
antarafoto-bantuan-air-di-pegunungan-klotok-181119-pf-4_jpg.rf.2fbd65db73df04501d55942c11ed6881.jpg,640,640,level 1,119,447,433,640
VID_20240614_164628_mp4-0013_jpg.rf.3c1932d2a212d7affb61a28e6d16618b.jpg,640,640,level 2,160,32,521,547
berenang_jpg.rf.572fcabec1cbe3e0d8e859725c7145e4.jpg,640,640,level 2,181,353,435,640
s_mp4-0002_jpg.rf.53b57ddd5a50b3505548e6fbcad6c796.jpg,640,640,level 2,23,208,640,423
IMG_20240610_211147_jpg.rf.49473dcaeb3d363b566a971797dc7ac6.jpg,640,640,level 1,170,245,571,566
WhatsApp-Video-2024-06-14-at-11_29_04_f10db6b3_mp4-0003_jpg.rf.0c59f0aacfd7ed0d4774f99634bd0734.jpg,640,640,level 3,30,110,640,640
kolam-bioflok-gurame-1024x600-jpg_webp.rf.060a75080655a1a52def5799723ddaad.jpg,640,640,level 2,87,356,602,640
IMG_20240610_210951_jpg.rf.279832ffa5ad8a8685201837d7909c61.jpg,640,640,level 1,104,153,546,573
VID_20240614_164628_mp4-0008_jpg.rf.b4792666c9527ee2e86dc4d1320479c5.jpg,640,640,level 2,170,106,541,640
wisata-sendang-geulis-kahuripan-bandung-barat-1-c0d07aca1d4397382f4544248f1e4139_600x400_jpg.rf.aee9549a3afe9b782a06f3bcd2412ebb.jpg,640,640,level 2,45,356,640,593
VID_20240614_164628_mp4-0013_jpg.rf.93bfb5f24d3cf740a8f98e86e79cf558.jpg,640,640,level 2,160,32,521,547
VID_20240614_164628_mp4-0002_jpg.rf.43e66751344cd674ccad3c6543394feb.jpg,640,640,level 2,175,73,513,539
IMG_20240610_210949_jpg.rf.0485b05cc5cfa83c881f4363e1eb4a24.jpg,640,640,level 1,132,230,596,612
WhatsApp-Video-2024-06-14-at-11_29_04_f10db6b3_mp4-0002_jpg.rf.1dc06ea9fd838ef4c7e6c957bf793aaf.jpg,640,640,level 3,5,111,640,498
berenang_jpg.rf.ac280543f95a22c9c572a723c0a2c1ff.jpg,640,640,level 2,181,353,435,640
suggested-c9ZTb7M4KiCtJCdQbraB_jpg.rf.53a9050264bdbf1e6986f20ac53cf70b.jpg,640,640,level 4,128,305,640,640
IMG_20240610_211457_jpg.rf.46d49621f716975a94093efb216a30dd.jpg,640,640,level 1,230,125,597,579
suggested-pOz8EovhEzrPDbOfxih5_jpg.rf.90a7347fe2452a308dc959a0e86a6f67.jpg,640,640,level 2,29,116,285,576
IMG_20210223_173153-1_jpg.rf.73ca286922c30904550fa21b697f66b8.jpg,640,640,level 4,97,259,598,523
IMG_20240610_211222_jpg.rf.8963bfbfcd7331e034e4b46111e08d9f.jpg,640,640,level 1,20,99,481,640
WhatsApp-Video-2024-06-14-at-11_29_04_f10db6b3_mp4-0002_jpg.rf.eec284df269073836406d07f820005c6.jpg,640,640,level 3,5,111,640,498
antarafoto-bantuan-air-di-pegunungan-klotok-181119-pf-4_jpg.rf.0abc9745b3059d9c2ffd78e1af2cd6f7.jpg,640,640,level 1,119,447,433,640
suggested-z9qw5b6N192F2GVx1gth_jpg.rf.196f7aff42631d1796ccde1b7eaeea1c.jpg,640,640,level 4,5,103,640,640
IMG_20240614_164548_jpg.rf.c9fda0f9021deb24e5d1f96c8cbf3535.jpg,640,640,level 2,217,166,544,640
Copy-of-joko-sucipto1_jpg_webp.rf.fe580bfd4b2742b9b7ce88e2e27451cb.jpg,640,640,level 2,135,282,363,640
gayung-dan-ember-berlumut-bisa-b-20230324093915_jpg.rf.9f4b58bbb79e973ecd68e97bab7a1f90.jpg,640,640,level 1,413,225,592,475
suggested-YDN8jAKuxaaVW2WAb27q_jpg.rf.70265656d763312283789507307258dd.jpg,640,640,level 4,1,413,640,640
IMG_20240610_211222_jpg.rf.5fcc1c059aa19e77ecc59f933aa0c35f.jpg,640,640,level 1,20,99,481,640
VID_20240614_164506_mp4-0012_jpg.rf.6434f131df11b311632a53d55e78daa8.jpg,640,640,level 2,100,52,609,544
Catat-Ini-Cara-Membuat-Air-Kotor-Menjadi-Bersih_jpeg.rf.65f2fd914169236c39c3c321f2bffe42.jpg,640,640,level 1,385,164,640,507
Catat-Ini-Cara-Membuat-Air-Kotor-Menjadi-Bersih_jpeg.rf.65f2fd914169236c39c3c321f2bffe42.jpg,640,640,level 2,1,168,304,473
images-16-_jpeg.rf.bcd4a69093246301901bce730ba4a829.jpg,640,640,level 3,81,188,346,509
images-16-_jpeg.rf.bcd4a69093246301901bce730ba4a829.jpg,640,640,level 3,387,276,584,615
images-2-_jpeg.rf.54e64f3230804f4123947d432ec5688a.jpg,640,640,level 2,84,102,640,604
IMG_20240610_211521_jpg.rf.b20bc8fca1d10f56c6e671d210b54f4f.jpg,640,640,level 1,109,220,608,577
budidaya-ikan-patin-dengan-kolam-tembok-beton-awet-dan-tahan-lama-25_jpg.rf.01219e6fd35a7dcfc81f31d27f8a8687.jpg,640,640,level 4,140,135,617,480
